date,open,high,low,close,volume
2006-11-16,15.4103,15.4466,15.1972,15.3661,17807686
2006-11-17,15.2856,15.6637,15.2695,15.6557,27567917
2006-11-20,15.5511,15.7523,15.5431,15.6718,19135598
2006-11-21,15.6557,15.6798,15.4626,15.6718,16404409
2006-11-22,15.6798,15.889,15.6718,15.8166,18109854
2006-11-24,15.6558,15.873,15.5914,15.7684,6434944
2006-11-27,15.6718,15.7281,15.1489,15.2213,29476725
2006-11-28,15.1087,15.3098,15.0604,15.2052,30687402
2006-11-29,15.3178,15.5592,15.2132,15.4063,18569829
2006-11-30,15.3903,15.5351,15.3064,15.3259,25731478
2006-12-01,15.3742,15.3742,14.988,15.1328,28256919
2006-12-04,15.1891,15.5592,15.0845,15.5109,38146365
2006-12-05,15.5391,15.5511,15.1086,15.173,44141411
2006-12-06,14.7949,14.819,14.3041,14.3846,76268605
2006-12-07,14.1754,14.2398,13.9341,14.0789,74925197
2006-12-08,14.1393,14.3847,14.1031,14.3203,30215409
2006-12-11,14.2961,14.6823,14.2479,14.5375,35327679
2006-12-12,14.6501,14.6581,14.3444,14.4731,33424906
2006-12-13,14.6582,14.6791,14.3847,14.4973,27212509
2006-12-14,14.5375,14.6823,14.4329,14.4973,21697849
2006-12-15,14.4892,14.5053,14.1513,14.2237,56284970
2006-12-18,14.3485,14.618,14.1996,14.4088,46019616
2006-12-19,13.7973,13.8858,13.6203,13.7571,81982021
2006-12-20,13.7491,13.8537,13.7008,13.7571,39180489
2006-12-21,13.7893,13.8376,13.7491,13.7571,27672873
2006-12-22,13.7651,13.8785,13.7168,13.7651,15871627
2006-12-26,13.6927,13.8777,13.6686,13.7812,12108751
2006-12-27,13.8617,13.8697,13.733,13.7571,13303751
2006-12-28,13.7813,13.8778,13.7089,13.8376,15669166
2006-12-29,13.7692,13.9824,13.741,13.7893,18979418
2007-01-03,13.8497,14.3042,13.7572,14.087,40955020
2007-01-04,14.1191,14.3766,13.918,14.2237,26796654
2007-01-05,14.1754,14.288,14.0306,14.1915,27167673
2007-01-08,14.1835,14.4248,14.0386,14.3685,24929839
2007-01-09,14.4248,14.465,14.1995,14.3363,25271695
2007-01-10,14.2076,14.3202,14.119,14.2961,22171835
2007-01-11,14.3122,14.3283,13.9582,13.9904,52582514
2007-01-12,13.9582,14.1191,13.9019,14.0789,34210860
2007-01-16,13.9904,14.0629,13.8858,13.918,28705432
2007-01-17,13.91,14.2479,13.9011,14.095,25257459
2007-01-18,14.0628,14.095,13.7571,13.7732,49413876
2007-01-19,13.733,14.0387,13.6847,13.8939,23223239
2007-01-22,13.8778,14.3284,13.4917,13.6767,42446009
2007-01-23,13.6847,13.9261,13.6847,13.7732,26587739
2007-01-24,13.7732,13.91,13.7491,13.7893,25140373
2007-01-25,13.7813,13.8537,13.6204,13.6606,28826393
2007-01-26,13.7088,13.918,13.7008,13.7973,28970452
2007-01-29,13.7531,13.918,13.7008,13.8939,26930971
2007-01-30,13.9341,14.0789,13.7491,13.8054,34300738
2007-01-31,13.7652,13.8376,13.5158,13.8054,31927055
2007-02-01,13.8537,13.9502,13.7008,13.7169,23414201
2007-02-02,13.7892,14.0306,13.7651,14.0145,33085847
