date,open,high,low,close,volume
2008-05-02,5.4226,5.4746,5.3732,5.4451,30276630
2008-05-05,5.4746,5.5766,5.4485,5.5592,25716745
2008-05-06,5.5571,5.6312,5.4825,5.6173,27652378
2008-05-07,5.5989,5.6636,5.4331,5.4948,34822224
2008-05-08,5.5303,5.6124,5.5092,5.5691,27056559
2008-05-09,5.5119,5.5448,5.4581,5.5207,20255234
2008-05-12,5.5736,5.6838,5.5026,5.6624,24633462
2008-05-13,5.676,5.7614,5.6534,5.7166,24774180
2008-05-14,5.7548,5.7852,5.5845,5.6052,27590533
2008-05-15,5.6218,5.7148,5.5433,5.7097,26278051
2008-05-16,5.7211,5.7268,5.6276,5.6462,23044959
2008-05-19,5.6534,5.6784,5.456,5.5252,28463404
2008-05-20,5.4716,5.6022,5.4205,5.5944,29186214
2008-05-21,5.5876,5.6561,5.304,5.3624,34838368
2008-05-22,5.3946,5.4569,5.1762,5.3281,36315292
2008-05-23,5.4401,5.4767,5.3506,5.4521,27292435
2008-05-27,5.4996,5.6103,5.4722,5.6103,23770931
2008-05-28,5.6398,5.6561,5.5288,5.6278,22389104
2008-05-29,5.6203,5.6636,5.5824,5.6182,19476258
2008-05-30,5.641,5.704,5.6389,5.6802,18362674
2008-06-02,5.6756,5.7072,5.5532,5.6004,20458852
2008-06-03,5.6233,5.6636,5.4872,5.5785,22585914
2008-06-04,5.5378,5.6302,5.514,5.573,21877516
2008-06-05,5.6077,5.713,5.5884,5.7007,22734210
2008-06-06,5.6576,5.7163,5.5839,5.5866,29083267
2008-06-09,5.5609,5.5655,5.2889,5.4653,56828301
2008-06-10,5.4322,5.6209,5.3874,5.5866,34335176
2008-06-11,5.5475,5.5974,5.4045,5.4412,28936399
2008-06-12,5.4617,5.4951,5.1521,5.2141,39372821
2008-06-13,5.1653,5.2411,4.9748,5.1873,40505026
2008-06-16,5.1551,5.3537,5.088,5.3218,31650710
2008-06-17,5.3597,5.4768,5.339,5.4599,27074181
2008-06-18,5.4506,5.483,5.3371,5.3792,24419962
2008-06-19,5.3732,5.4872,5.3205,5.4439,23832514
2008-06-20,5.3974,5.447,5.2664,5.2745,26734323
2008-06-23,5.2585,5.2928,5.1628,5.211,19433795
2008-06-24,5.1872,5.2899,5.1649,5.2137,18716572
2008-06-25,5.2547,5.3817,5.2327,5.3384,19394063
2008-06-26,5.2384,5.2616,5.0561,5.0636,26169896
2008-06-27,5.0109,5.1331,4.9399,5.1186,31365139
2008-06-30,5.1216,5.1762,5.0142,5.0389,20590058
2008-07-01,4.9423,5.258,4.9353,5.2568,33442605
2008-07-02,5.2723,5.3401,5.0611,5.0611,25203880
2008-07-03,5.1036,5.1812,4.988,5.1195,15749812
2008-07-07,5.211,5.3305,5.1731,5.2712,24688617
2008-07-08,5.2784,5.4079,5.1984,5.4033,26733633
